ProductID,ProductName,Category,Region,Date,UnitsSold,Price,Discount,GrossSales,DiscountAmount,NetSales,COGS,Profit
1f733119,Thought Electronics,Furniture,Europe,2023-08-03,13,211.68,15,2751.84,412.78,2339.06,1092.15,1246.91
c7121e01,Road Electronics,Electronics,South America,2022-12-02,41,36.94,20,1514.54,302.91,1211.63,659.74,551.89
2b8d7ea9,As Clothing,Beauty,Europe,2022-12-20,11,167.82,20,1846.02,369.2,1476.82,806.57,670.25
6e204fb2,Trouble Beauty,Furniture,South America,2024-02-11,17,58.65,10,997.05,99.7,897.35,562.46,334.89
7673ff89,Happen Books,Electronics,Europe,2024-04-04,29,208.48,10,6045.92,604.59,5441.33,3463.9,1977.43
5f7648dc,Job Furniture,Electronics,Australia,2022-08-01,44,281.04,5,12365.76,618.29,11747.47,5875.8,5871.67
1b3c58de,Happy Furniture,Furniture,South America,2022-01-13,13,40.7,15,529.1,79.36,449.74,261.53,188.21
d7ef7fc5,Fast Electronics,Furniture,South America,2024-09-21,17,434.07,5,7379.19,368.96,7010.23,4376.51,2633.72
efe7d9a5,Play Clothing,Books,Asia,2022-08-29,49,102.58,10,5026.42,502.64,4523.78,2887.55,1636.23
d2c66a69,Game Furniture,Electronics,Europe,2023-08-27,34,288.29,10,9801.86,980.19,8821.67,5837.49,2984.18
164b95e7,Become Electronics,Beauty,Australia,2022-05-08,14,32.57,0,455.98,0.0,455.98,308.86,147.12
7795f2b7,Question Furniture,Electronics,Australia,2023-11-02,37,466.4,10,17256.8,1725.68,15531.12,6620.69,8910.43
b40351b7,About Electronics,Books,Australia,2023-12-17,13,191.42,10,2488.46,248.85,2239.61,1314.94,924.67
42cf2a9f,Station Clothing,Beauty,South America,2021-12-18,6,7.47,0,44.82,0.0,44.82,20.58,24.24
7342ae36,Number Clothing,Beauty,Australia,2023-07-16,40,456.46,20,18258.4,3651.68,14606.72,9675.54,4931.18
52a3193b,Approach Books,Beauty,North America,2022-01-09,19,337.78,0,6417.82,0.0,6417.82,3529.75,2888.07
4350a018,Hit Electronics,Furniture,North America,2023-04-11,32,342.81,10,10969.92,1096.99,9872.93,4608.86,5264.07
d16ae0d2,Maybe Electronics,Electronics,North America,2023-11-11,9,307.0,20,2763.0,552.6,2210.4,1513.66,696.74
579886f1,Paper Clothing,Electronics,South America,2022-03-24,14,479.93,15,6719.02,1007.85,5711.17,3924.98,1786.19
c1b68be1,Pm Books,Books,North America,2024-08-13,7,262.93,5,1840.51,92.03,1748.48,1047.43,701.05
b96ca0c7,Scientist Furniture,Beauty,North America,2022-10-24,32,133.39,10,4268.48,426.85,3841.63,2228.88,1612.75
278f0907,Scientist Books,Beauty,Australia,2023-07-07,28,387.13,15,10839.64,1625.95,9213.69,4452.59,4761.1
25761521,Specific Furniture,Beauty,North America,2022-05-07,41,83.96,5,3442.36,172.12,3270.24,1374.16,1896.08
d1e24e4a,Land Clothing,Electronics,Europe,2023-07-05,15,53.76,10,806.4,80.64,725.76,468.75,257.01
faa97c3e,Source Electronics,Clothing,South America,2024-01-20,26,243.22,20,6323.72,1264.74,5058.98,2607.03,2451.95
0221e5dd,Newspaper Clothing,Books,Australia,2022-07-02,38,32.08,0,1219.04,0.0,1219.04,598.87,620.17
0dbde66f,Author Beauty,Furniture,Asia,2024-04-06,13,228.51,0,2970.63,0.0,2970.63,1426.89,1543.74
be523fd5,Above Clothing,Clothing,North America,2023-11-29,4,260.0,0,1040.0,0.0,1040.0,487.77,552.23
264c3f44,Movie Clothing,Books,Australia,2024-03-21,32,439.48,0,14063.36,0.0,14063.36,8587.71,5475.65
1e14f092,Occur Books,Furniture,North America,2023-10-26,14,10.95,0,153.3,0.0,153.3,78.58,74.72
a66453f7,Increase Furniture,Electronics,Europe,2023-04-27,43,456.51,0,19629.93,0.0,19629.93,13047.66,6582.27
9d03fa4a,Indeed Beauty,Books,South America,2022-07-05,34,454.28,20,15445.52,3089.1,12356.42,5915.64,6440.78
3c3a14c6,Wife Beauty,Furniture,South America,2023-10-08,21,13.35,5,280.35,14.02,266.33,166.05,100.28
cff448dc,Analysis Books,Beauty,South America,2024-05-07,9,83.59,10,752.31,75.23,677.08,336.37,340.71
9b5daf0f,Rest Beauty,Clothing,Europe,2023-10-24,12,29.87,10,358.44,35.84,322.6,196.89,125.71
e62f79f8,Yet Clothing,Beauty,Australia,2022-10-18,47,471.68,10,22168.96,2216.9,19952.06,13643.56,6308.5
49bf6615,Entire Electronics,Furniture,Asia,2023-12-14,2,485.98,10,971.96,97.2,874.76,389.5,485.26
4b7c5b8f,Who Furniture,Books,Australia,2023-02-16,27,450.22,10,12155.94,1215.59,10940.35,5810.78,5129.57
e7a0ecb7,Crime Electronics,Books,Australia,2022-04-11,48,482.23,20,23147.04,4629.41,18517.63,9944.59,8573.04
39f5deb7,Wonder Clothing,Electronics,Europe,2023-10-23,21,312.09,0,6553.89,0.0,6553.89,3415.86,3138.03
662a9ef9,Night Books,Beauty,North America,2022-12-09,39,390.25,20,15219.75,3043.95,12175.8,7493.24,4682.56
678fdebe,Leg Books,Furniture,Australia,2024-09-30,35,322.79,10,11297.65,1129.77,10167.88,4591.45,5576.43
3a235cd1,Charge Furniture,Electronics,Asia,2022-09-10,19,426.35,15,8100.65,1215.1,6885.55,3300.79,3584.76
b3e04cd6,Ground Electronics,Furniture,South America,2023-05-28,10,366.82,15,3668.2,550.23,3117.97,2164.49,953.48
a6183ae9,Pay Books,Electronics,North America,2023-05-18,23,326.99,15,7520.77,1128.12,6392.65,3071.39,3321.26
368c97b3,Hand Electronics,Beauty,South America,2023-12-15,6,212.21,5,1273.26,63.66,1209.6,513.06,696.54
d89a9aff,Smile Beauty,Beauty,Asia,2023-08-26,42,314.27,0,13199.34,0.0,13199.34,6502.09,6697.25
170cf828,Recent Books,Clothing,Asia,2024-10-17,24,216.7,5,5200.8,260.04,4940.76,2564.66,2376.1
f12b58be,My Clothing,Electronics,South America,2024-11-21,23,280.23,15,6445.29,966.79,5478.5,2233.38,3245.12
1080a66d,Wear Furniture,Books,Europe,2022-05-08,29,310.49,0,9004.21,0.0,9004.21,4135.8,4868.41
eab95b45,Not Beauty,Furniture,South America,2022-12-26,38,242.22,10,9204.36,920.44,8283.92,3584.2,4699.72
c716fad8,Up Beauty,Books,South America,2023-11-08,43,39.09,0,1680.87,0.0,1680.87,850.88,829.99
3e14c0a6,Take Books,Clothing,Australia,2022-09-09,39,492.59,20,19211.01,3842.2,15368.81,9798.97,5569.84
9cfa954b,Ten Clothing,Electronics,Asia,2023-06-18,19,245.33,10,4661.27,466.13,4195.14,2075.71,2119.43
7919165c,Finally Beauty,Furniture,Europe,2024-04-21,46,119.9,0,5515.4,0.0,5515.4,3538.12,1977.28
311b4ad0,Area Electronics,Electronics,South America,2022-06-22,19,371.62,10,7060.78,706.08,6354.7,3998.05,2356.65
d2cbaed0,Leader Books,Electronics,North America,2024-01-28,18,13.34,5,240.12,12.01,228.11,95.4,132.71
9d730d7f,Give Furniture,Beauty,North America,2024-07-08,46,358.29,15,16481.34,2472.2,14009.14,5948.88,8060.26
8beb8114,Plant Beauty,Books,Australia,2024-04-07,11,290.32,15,3193.52,479.03,2714.49,1725.1,989.39
5026eeee,Box Electronics,Clothing,Australia,2022-02-24,43,191.1,20,8217.3,1643.46,6573.84,4187.42,2386.42
83a84d24,Far Electronics,Furniture,North America,2023-04-17,16,353.05,0,5648.8,0.0,5648.8,2891.89,2756.91
22c7048b,Picture Books,Beauty,South America,2023-11-30,45,135.66,5,6104.7,305.24,5799.46,3919.2,1880.26
a51f85f9,Computer Electronics,Furniture,South America,2024-08-13,35,482.11,5,16873.85,843.69,16030.16,10037.43,5992.73
6e67125d,Officer Furniture,Books,Asia,2023-04-17,46,450.12,10,20705.52,2070.55,18634.97,7746.44,10888.53
228a0c27,However Furniture,Furniture,North America,2024-04-13,44,175.93,0,7740.92,0.0,7740.92,3508.06,4232.86
380b4af5,Imagine Books,Books,South America,2022-06-04,35,487.89,0,17076.15,0.0,17076.15,8052.21,9023.94
b04b8302,Change Electronics,Clothing,Europe,2023-02-16,46,378.36,0,17404.56,0.0,17404.56,8713.83,8690.73
b5dbc1b2,Item Clothing,Furniture,Australia,2023-10-12,49,212.18,5,10396.82,519.84,9876.98,6681.17,3195.81
ea6abe8a,Stage Furniture,Beauty,North America,2023-11-02,42,110.08,15,4623.36,693.5,3929.86,1802.42,2127.44
153ef9df,Film Beauty,Furniture,Asia,2023-02-04,24,235.84,10,5660.16,566.02,5094.14,2194.61,2899.53
b317ca43,It Electronics,Books,Australia,2024-07-10,42,32.2,20,1352.4,270.48,1081.92,509.23,572.69
07994b71,Trip Beauty,Clothing,South America,2024-02-05,8,31.73,10,253.84,25.38,228.46,137.58,90.88
40ee6a76,Sit Beauty,Electronics,Asia,2022-06-10,5,367.83,10,1839.15,183.92,1655.23,671.63,983.6
1084422d,Report Books,Books,Asia,2023-11-02,9,159.22,15,1432.98,214.95,1218.03,567.2,650.83
99566645,Effort Beauty,Electronics,Asia,2022-06-22,41,67.6,20,2771.6,554.32,2217.28,1124.42,1092.86
66ae3624,Room Electronics,Books,Asia,2022-01-02,37,29.91,10,1106.67,110.67,996.0,463.17,532.83
f933dfab,Move Furniture,Books,Australia,2024-10-05,9,420.72,15,3786.48,567.97,3218.51,1379.06,1839.45
fca870a7,Side Beauty,Books,Europe,2022-07-28,2,492.91,15,985.82,147.87,837.95,364.61,473.34
a493f38c,Those Clothing,Books,Asia,2022-06-08,4,359.07,15,1436.28,215.44,1220.84,636.09,584.75
f54a5f7a,Feeling Beauty,Books,South America,2023-03-30,17,421.36,0,7163.12,0.0,7163.12,4962.37,2200.75
7b68d4c6,Already Electronics,Electronics,South America,2024-05-18,15,332.13,0,4981.95,0.0,4981.95,2009.52,2972.43
1d216651,Party Furniture,Electronics,Asia,2021-12-14,27,5.84,0,157.68,0.0,157.68,95.48,62.2
293480e6,Service Furniture,Clothing,Australia,2024-12-06,33,18.59,10,613.47,61.35,552.12,375.81,176.31
002c717a,Understand Beauty,Books,Australia,2023-03-06,48,435.74,10,20915.52,2091.55,18823.97,10907.37,7916.6
0ed32cfd,Ahead Furniture,Beauty,North America,2022-10-27,44,257.57,0,11333.08,0.0,11333.08,6370.85,4962.23
267f8d81,Decade Books,Clothing,Asia,2022-02-02,10,455.15,15,4551.5,682.73,3868.77,2419.06,1449.71
36450cf9,Room Electronics,Furniture,South America,2022-12-17,33,245.97,0,8117.01,0.0,8117.01,5592.8,2524.21
bc528069,Appear Clothing,Books,Asia,2022-04-14,12,256.71,0,3080.52,0.0,3080.52,1895.94,1184.58
977e7da0,Result Clothing,Furniture,North America,2023-07-13,40,262.99,0,10519.6,0.0,10519.6,6494.02,4025.58
b7fa3408,Better Books,Electronics,North America,2023-05-02,6,73.19,10,439.14,43.91,395.23,237.81,157.42
6421f035,Board Clothing,Furniture,North America,2024-11-19,6,31.61,15,189.66,28.45,161.21,67.05,94.16
c273e876,Manager Books,Electronics,Asia,2022-12-27,11,426.19,0,4688.09,0.0,4688.09,2431.49,2256.6
0356ffb9,Manage Furniture,Beauty,Australia,2023-05-17,14,389.52,10,5453.28,545.33,4907.95,3425.22,1482.73
9a2921bd,Republican Books,Books,Asia,2022-10-09,43,360.8,15,15514.4,2327.16,13187.24,9151.27,4035.97
77ea1d31,Weight Clothing,Furniture,North America,2023-12-17,12,433.75,0,5205.0,0.0,5205.0,2212.74,2992.26
70b80453,Anything Beauty,Books,Europe,2023-07-24,28,338.21,10,9469.88,946.99,8522.89,5906.02,2616.87
bb8656d6,Purpose Beauty,Furniture,Australia,2024-08-01,20,389.94,10,7798.8,779.88,7018.92,2916.27,4102.65
e9ad03cc,Hotel Electronics,Furniture,Europe,2023-04-17,24,94.1,10,2258.4,225.84,2032.56,886.59,1145.97
243ce151,Few Books,Books,South America,2023-02-20,8,75.54,5,604.32,30.22,574.1,380.12,193.98
907479fe,On Electronics,Clothing,Australia,2023-06-24,11,237.73,0,2615.03,0.0,2615.03,1574.97,1040.06
f1f19aba,Can Electronics,Clothing,South America,2023-10-29,50,276.85,5,13842.5,692.12,13150.38,6975.01,6175.37
a12242d6,Year Clothing,Furniture,Europe,2023-05-31,31,274.3,5,8503.3,425.16,8078.14,4144.19,3933.95
a41c7663,Something Furniture,Furniture,Asia,2022-10-08,33,458.26,10,15122.58,1512.26,13610.32,8584.05,5026.27
f8b284cc,Low Beauty,Books,Europe,2024-07-21,18,344.54,20,6201.72,1240.34,4961.38,3326.88,1634.5
0a688c94,Most Electronics,Electronics,Europe,2024-05-21,47,145.56,5,6841.32,342.07,6499.25,3876.67,2622.58
64c9e795,Later Beauty,Furniture,Europe,2023-10-06,46,261.5,5,12029.0,601.45,11427.55,5165.67,6261.88
ebf3821f,Eat Furniture,Clothing,North America,2023-08-16,11,144.17,5,1585.87,79.29,1506.58,672.99,833.59
ff118569,Million Books,Books,Australia,2023-05-22,36,215.57,20,7760.52,1552.1,6208.42,3578.15,2630.27
1c6fe1d1,Law Beauty,Furniture,Europe,2024-02-27,3,390.63,5,1171.89,58.59,1113.3,561.37,551.93
16934c48,Whole Furniture,Electronics,Europe,2024-11-27,47,386.49,20,18165.03,3633.01,14532.02,9417.41,5114.61
4f9b09e3,Life Electronics,Furniture,North America,2024-03-04,19,456.93,0,8681.67,0.0,8681.67,5469.4,3212.27
60d61e20,You Clothing,Furniture,Australia,2022-06-23,14,356.34,5,4988.76,249.44,4739.32,2423.46,2315.86
c336a3e3,Politics Beauty,Electronics,South America,2023-11-11,25,80.27,15,2006.75,301.01,1705.74,919.36,786.38
660726b6,Number Beauty,Books,Asia,2024-07-01,39,122.16,10,4764.24,476.42,4287.82,1903.47,2384.35
662a462c,Choice Clothing,Books,North America,2022-08-22,32,176.08,0,5634.56,0.0,5634.56,3083.06,2551.5
20bb5658,Certainly Furniture,Clothing,Europe,2023-08-15,15,303.84,5,4557.6,227.88,4329.72,1884.48,2445.24
b6b7e615,Fall Electronics,Beauty,North America,2023-02-12,41,420.91,20,17257.31,3451.46,13805.85,8432.03,5373.82
2f42bc42,Election Beauty,Beauty,South America,2024-04-21,34,85.11,0,2893.74,0.0,2893.74,1300.88,1592.86
859d4726,Might Books,Books,Asia,2024-11-15,15,81.9,20,1228.5,245.7,982.8,540.29,442.51
29c251bb,Because Electronics,Clothing,North America,2022-06-21,8,82.87,5,662.96,33.15,629.81,320.17,309.64
214f037f,Stock Beauty,Books,Europe,2023-07-05,44,293.44,0,12911.36,0.0,12911.36,7473.11,5438.25
56e3a92c,Physical Books,Electronics,North America,2024-09-29,40,444.96,20,17798.4,3559.68,14238.72,8911.16,5327.56
d885998b,More Clothing,Furniture,Asia,2022-12-23,32,377.61,5,12083.52,604.18,11479.34,5059.44,6419.9
1cdf0c84,Resource Furniture,Beauty,Asia,2024-03-03,20,228.52,20,4570.4,914.08,3656.32,1608.51,2047.81
5ad061e7,Reason Furniture,Beauty,Europe,2023-04-10,15,12.94,5,194.1,9.71,184.39,92.94,91.45
3db7e0a4,Difference Clothing,Furniture,Europe,2023-12-03,1,104.13,10,104.13,10.41,93.72,43.19,50.53
fe12da00,Last Electronics,Beauty,North America,2024-05-25,43,134.45,10,5781.35,578.14,5203.21,3279.91,1923.3
7059ca3d,Tough Clothing,Clothing,Asia,2024-07-26,12,271.39,20,3256.68,651.34,2605.34,1800.85,804.49
8429be54,Leg Books,Books,Australia,2023-09-18,27,72.02,0,1944.54,0.0,1944.54,1198.68,745.86
34c657e3,Agent Furniture,Books,Australia,2024-11-28,17,369.17,15,6275.89,941.38,5334.51,3578.82,1755.69
37ae38f6,Realize Electronics,Furniture,Asia,2023-02-28,24,481.34,5,11552.16,577.61,10974.55,5372.52,5602.03
3ee2a53c,During Clothing,Electronics,Europe,2023-08-09,16,307.31,0,4916.96,0.0,4916.96,2273.07,2643.89
3afea8e7,Along Electronics,Furniture,Europe,2024-10-09,48,284.25,5,13644.0,682.2,12961.8,5600.71,7361.09
6fae370f,Charge Beauty,Books,Asia,2022-01-11,31,113.44,15,3516.64,527.5,2989.14,1688.58,1300.56
d8a65afe,Sure Books,Clothing,Asia,2024-04-05,2,183.36,0,366.72,0.0,366.72,235.62,131.1
c744e460,Which Books,Beauty,Australia,2022-05-08,11,173.36,10,1906.96,190.7,1716.26,959.72,756.54
1dd1ca3c,Recent Furniture,Beauty,Australia,2024-06-14,37,62.16,15,2299.92,344.99,1954.93,937.61,1017.32
9268c89e,Unit Clothing,Beauty,Asia,2023-05-27,46,89.26,15,4105.96,615.89,3490.07,2310.6,1179.47
3458810f,Receive Electronics,Books,Europe,2023-07-05,23,149.17,20,3430.91,686.18,2744.73,1624.07,1120.66
34327b04,Study Electronics,Beauty,Australia,2022-05-10,15,173.11,20,2596.65,519.33,2077.32,1113.48,963.84
b4fda1a8,Large Clothing,Books,Asia,2023-01-29,27,248.3,20,6704.1,1340.82,5363.28,2676.36,2686.92
5c0b35fd,Relationship Electronics,Furniture,Asia,2022-04-24,45,151.97,0,6838.65,0.0,6838.65,3879.83,2958.82
8a026aff,Statement Furniture,Electronics,Europe,2024-11-22,33,126.66,20,4179.78,835.96,3343.82,1922.43,1421.39
58a2685e,Figure Beauty,Clothing,Asia,2023-11-10,46,200.8,10,9236.8,923.68,8313.12,5253.2,3059.92
a3d71748,Crime Books,Clothing,Asia,2024-11-26,20,56.38,15,1127.6,169.14,958.46,518.61,439.85
6cf49a01,Teacher Electronics,Electronics,Asia,2023-08-27,23,478.95,5,11015.85,550.79,10465.06,6817.1,3647.96
ae82630b,Impact Furniture,Books,South America,2022-10-18,32,460.71,10,14742.72,1474.27,13268.45,5669.63,7598.82
376db895,Style Furniture,Clothing,South America,2022-02-09,25,357.13,15,8928.25,1339.24,7589.01,4538.33,3050.68
fa8631be,Team Books,Beauty,North America,2024-03-20,8,491.45,5,3931.6,196.58,3735.02,2336.59,1398.43
c24545f0,Hot Furniture,Books,Australia,2022-09-03,26,445.7,0,11588.2,0.0,11588.2,7262.02,4326.18
4c54f744,Claim Clothing,Electronics,Australia,2023-03-06,24,117.61,5,2822.64,141.13,2681.51,1520.69,1160.82
68cfe54a,Beat Books,Clothing,Australia,2024-06-27,14,175.0,20,2450.0,490.0,1960.0,1077.55,882.45
810b24e5,Nature Beauty,Books,Asia,2023-04-10,39,420.34,10,16393.26,1639.33,14753.93,7975.04,6778.89
aab8abd2,Particular Beauty,Books,Australia,2024-03-09,3,22.71,10,68.13,6.81,61.32,29.12,32.2
cb877010,Represent Clothing,Furniture,Asia,2022-09-16,23,384.96,15,8854.08,1328.11,7525.97,5131.73,2394.24
b48af909,Interesting Furniture,Electronics,Australia,2022-12-31,17,11.59,20,197.03,39.41,157.62,74.87,82.75
38201d85,Result Electronics,Books,Asia,2024-08-01,31,310.28,10,9618.68,961.87,8656.81,3681.53,4975.28
e710e809,Bag Furniture,Beauty,South America,2023-12-01,30,415.29,5,12458.7,622.94,11835.76,6551.46,5284.3
0d3f2dea,Live Electronics,Furniture,Europe,2024-07-20,33,227.83,0,7518.39,0.0,7518.39,4346.95,3171.44
5c16e90f,Guy Electronics,Clothing,Europe,2024-11-12,8,183.72,15,1469.76,220.46,1249.3,620.36,628.94
8dc9a48d,Too Furniture,Beauty,North America,2024-09-03,4,181.54,5,726.16,36.31,689.85,324.26,365.59
ffc9fc2f,Add Furniture,Books,Europe,2024-09-06,27,211.13,0,5700.51,0.0,5700.51,2869.89,2830.62
4bc826f1,Experience Furniture,Beauty,South America,2022-03-08,26,85.26,20,2216.76,443.35,1773.41,988.8,784.61
68a8a9aa,White Books,Furniture,Asia,2023-05-17,3,275.68,5,827.04,41.35,785.69,319.41,466.28
93e148d1,Structure Clothing,Clothing,North America,2022-11-26,5,196.51,15,982.55,147.38,835.17,534.75,300.42
a1c61dc9,Happen Books,Furniture,Europe,2024-07-31,4,461.81,0,1847.24,0.0,1847.24,1122.79,724.45
119cc768,Receive Books,Clothing,Europe,2023-02-04,36,220.4,5,7934.4,396.72,7537.68,4081.38,3456.3
9093f409,Environmental Furniture,Beauty,Europe,2023-12-06,42,179.33,10,7531.86,753.19,6778.67,4100.75,2677.92
d3826dc6,More Books,Beauty,North America,2023-06-02,32,489.97,10,15679.04,1567.9,14111.14,9836.05,4275.09
f49247e3,Beautiful Electronics,Books,Australia,2024-05-25,14,163.39,20,2287.46,457.49,1829.97,758.09,1071.88
f10ed79a,Represent Electronics,Beauty,Europe,2024-03-13,28,242.63,0,6793.64,0.0,6793.64,2872.36,3921.28
68712615,Strong Furniture,Electronics,Europe,2024-09-09,18,168.87,10,3039.66,303.97,2735.69,1664.17,1071.52
604b7758,Hand Electronics,Books,Australia,2024-04-08,31,497.65,10,15427.15,1542.72,13884.43,6262.41,7622.02
61c15cb9,Until Furniture,Beauty,Europe,2024-10-02,40,109.81,15,4392.4,658.86,3733.54,2050.65,1682.89
9576b0b4,Cut Books,Clothing,Australia,2022-08-01,40,300.55,15,12022.0,1803.3,10218.7,6362.46,3856.24
df89b7f7,Media Furniture,Clothing,Australia,2023-04-21,15,30.73,5,460.95,23.05,437.9,176.9,261.0
7b9057fc,Us Electronics,Books,Australia,2023-10-24,32,491.48,10,15727.36,1572.74,14154.62,8869.09,5285.53
3861e147,Expect Books,Books,Asia,2023-07-09,17,293.98,10,4997.66,499.77,4497.89,2929.87,1568.02
8179a31f,Yet Clothing,Clothing,South America,2024-04-05,11,367.14,20,4038.54,807.71,3230.83,2133.57,1097.26
9c7f8fa2,Politics Electronics,Electronics,Europe,2022-08-26,14,417.69,0,5847.66,0.0,5847.66,3370.63,2477.03
8db7b648,Yard Clothing,Electronics,Australia,2023-11-23,16,208.86,10,3341.76,334.18,3007.58,1368.21,1639.37
bc745f88,West Books,Electronics,Australia,2023-01-07,8,91.77,5,734.16,36.71,697.45,345.05,352.4
dc198393,Capital Electronics,Furniture,Europe,2022-04-07,48,389.54,0,18697.92,0.0,18697.92,9986.14,8711.78
639346d1,Indeed Clothing,Clothing,Asia,2022-03-01,19,141.47,15,2687.93,403.19,2284.74,1285.43,999.31
141bb82f,American Books,Furniture,South America,2022-06-13,35,445.25,20,15583.75,3116.75,12467.0,6545.92,5921.08
b8c772ef,Current Clothing,Electronics,Europe,2021-12-18,38,11.22,20,426.36,85.27,341.09,203.77,137.32
cb988d81,Plant Electronics,Clothing,North America,2021-12-18,29,387.12,15,11226.48,1683.97,9542.51,6656.73,2885.78
1531fb17,Relate Beauty,Clothing,Asia,2023-05-15,23,21.94,5,504.62,25.23,479.39,282.27,197.12
9b9f6380,Less Books,Beauty,North America,2023-04-28,2,307.89,10,615.78,61.58,554.2,341.23,212.97
8306c3f5,Ask Beauty,Books,Asia,2024-03-23,41,27.51,0,1127.91,0.0,1127.91,605.66,522.25
c310b1d3,Their Furniture,Beauty,Australia,2023-05-11,12,226.1,10,2713.2,271.32,2441.88,1277.6,1164.28
843f2eed,Agency Furniture,Furniture,Europe,2024-05-14,29,178.15,20,5166.35,1033.27,4133.08,1907.03,2226.05
c243a3ef,Money Books,Furniture,Europe,2024-09-19,34,370.92,20,12611.28,2522.26,10089.02,5939.74,4149.28
a1a8f33d,Cup Books,Clothing,North America,2023-07-14,3,388.46,20,1165.38,233.08,932.3,553.46,378.84
68415eb5,Particularly Beauty,Electronics,Australia,2023-11-22,44,31.64,10,1392.16,139.22,1252.94,758.06,494.88
1b3e8f12,Experience Furniture,Books,Australia,2021-12-31,42,426.72,0,17922.24,0.0,17922.24,12276.65,5645.59
6cdb80b0,News Electronics,Clothing,South America,2022-09-09,45,161.92,15,7286.4,1092.96,6193.44,3243.94,2949.5
2385e5e6,Difference Beauty,Books,Europe,2024-06-19,1,19.39,5,19.39,0.97,18.42,9.06,9.36
f665431a,Go Clothing,Furniture,Australia,2024-05-30,32,409.2,10,13094.4,1309.44,11784.96,7603.56,4181.4
e2d1edfa,Question Furniture,Clothing,Europe,2022-02-23,7,379.29,20,2655.03,531.01,2124.02,1150.95,973.07
5fa4caf1,Health Beauty,Books,Europe,2022-06-17,46,467.49,5,21504.54,1075.23,20429.31,8570.04,11859.27
1241a9a4,Trial Books,Furniture,North America,2022-08-02,13,462.22,10,6008.86,600.89,5407.97,2579.66,2828.31
9682a214,Cell Beauty,Electronics,Europe,2023-05-03,14,21.78,20,304.92,60.98,243.94,124.42,119.52
ebeb942a,Difficult Clothing,Furniture,North America,2024-07-31,8,296.04,0,2368.32,0.0,2368.32,1017.17,1351.15
886fe9dc,Realize Clothing,Books,South America,2023-08-02,25,318.44,15,7961.0,1194.15,6766.85,3103.17,3663.68
8cc5ec0e,Black Furniture,Beauty,North America,2023-05-25,50,293.49,10,14674.5,1467.45,13207.05,5367.85,7839.2
a066695a,Long Clothing,Electronics,Europe,2023-03-01,2,395.91,10,791.82,79.18,712.64,294.57,418.07
1ec1a5c4,Hear Furniture,Beauty,Asia,2022-07-05,5,408.47,10,2042.35,204.24,1838.11,1208.15,629.96
6042812f,Dinner Electronics,Electronics,Australia,2023-12-19,48,306.08,15,14691.84,2203.78,12488.06,8120.94,4367.12
b1b23297,Structure Beauty,Beauty,North America,2023-08-25,7,212.27,5,1485.89,74.29,1411.6,602.27,809.33
4b76722c,President Books,Clothing,Asia,2022-12-14,7,51.34,15,359.38,53.91,305.47,166.63,138.84
d269b19c,True Books,Books,Australia,2023-05-26,3,350.43,0,1051.29,0.0,1051.29,495.13,556.16
75602c4a,Open Furniture,Clothing,Asia,2023-02-14,50,296.03,5,14801.5,740.08,14061.42,6108.63,7952.79
dbd16f91,South Clothing,Electronics,Europe,2024-11-02,38,116.76,5,4436.88,221.84,4215.04,2906.42,1308.62
647b2b4e,Marriage Furniture,Beauty,Asia,2023-11-26,43,109.34,5,4701.62,235.08,4466.54,2256.4,2210.14
15680c34,Talk Beauty,Electronics,South America,2024-09-29,22,381.46,5,8392.12,419.61,7972.51,5575.83,2396.68
d79aeffc,Wear Electronics,Clothing,Europe,2023-07-17,14,203.9,20,2854.6,570.92,2283.68,1514.03,769.65
9317170a,Really Furniture,Beauty,North America,2024-06-06,29,308.43,15,8944.47,1341.67,7602.8,4131.87,3470.93
6133db81,Country Beauty,Electronics,Australia,2022-06-03,39,70.16,0,2736.24,0.0,2736.24,1262.85,1473.39
d38e9ae3,Choose Furniture,Clothing,Europe,2023-12-19,6,352.88,10,2117.28,211.73,1905.55,1284.19,621.36
f2b8f831,Them Books,Electronics,Europe,2024-06-07,23,74.96,20,1724.08,344.82,1379.26,716.08,663.18
4c9dcaf2,Cause Clothing,Clothing,Europe,2024-06-16,21,469.37,10,9856.77,985.68,8871.09,3773.26,5097.83
b4452532,Recognize Books,Beauty,South America,2022-10-30,20,359.37,10,7187.4,718.74,6468.66,3953.86,2514.8
f5c73117,Against Furniture,Clothing,Australia,2024-01-14,41,309.38,15,12684.58,1902.69,10781.89,6935.57,3846.32
9f39ff57,Skin Furniture,Furniture,North America,2023-04-22,3,353.55,0,1060.65,0.0,1060.65,468.99,591.66
f9113002,Star Furniture,Furniture,Asia,2023-12-08,44,229.7,20,10106.8,2021.36,8085.44,5195.83,2889.61
144601fb,Popular Electronics,Clothing,North America,2023-09-25,18,33.98,20,611.64,122.33,489.31,255.37,233.94
1592f2db,Hold Beauty,Furniture,Europe,2022-04-01,17,65.01,20,1105.17,221.03,884.14,407.16,476.98
db09ac51,Type Furniture,Books,North America,2023-11-29,39,119.89,10,4675.71,467.57,4208.14,1862.54,2345.6
b309df1b,Evening Electronics,Electronics,South America,2024-03-20,24,126.25,20,3030.0,606.0,2424.0,987.87,1436.13
d7ae5d18,Much Clothing,Books,Europe,2024-01-13,30,382.66,10,11479.8,1147.98,10331.82,6732.2,3599.62
